nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
TSS_462022,80.00000000000003,56.7234498282055,1678.0,19.201626123751158,0.3333333333333332,1.8187802079486504,182.16476058777118,183.31407647235218,31.903506303438764,33.9799629878264,56.7234498282055,73.28502538559042,1658.7983738762491,33604.050632911385,39.305062397764026,19.652531198882013,2.27705950734714,0.3833323760867461,0.2726086132862878,
TSS_459867,79.99999999999997,57.36644243122581,1770.0,11.023794618805455,0.3333333333333335,1.84698586472906,193.21490625725545,194.4339398408244,19.96036210348437,22.94468883902955,57.36644243122581,90.22185079421105,1758.9762053811944,37804.55696202532,67.2771619551815,33.63858097759075,2.4151863282156936,0.35142564319502523,0.33346290557536945,
TSS_463394,79.99999999999997,60.95371185201169,1710.0,12.684381872083314,0.3333333333333335,1.835470695817801,185.43462459853612,186.60457074462246,26.42087118408605,34.73091950043316,60.95371185201169,80.30853874846302,1697.3156181279169,34821.265822784815,45.57761924802986,22.78880962401493,2.3179328074817014,0.3081348187679073,0.30889301356649457,
TSS_468245,80.00000000000001,55.04351302029642,1678.0,15.910575489798296,0.3333333333333333,1.8582920550926507,182.7949671079595,183.94825909835745,30.021066656144587,38.74424147567023,55.04351302029642,79.3316359155244,1662.0894245102018,33836.96202531645,40.58739443985417,20.293697219927086,2.2849370888494933,0.4095816319433596,0.25026162437503674,
TSS_468306,80.0,52.37860826486288,1882.0,7.379006073172418,0.33333333333333337,1.8659054774121824,205.05608988762074,206.34983199546582,27.64718471418934,34.86802733058311,52.37860826486288,70.2014537185633,1874.620993926828,42580.25316455696,35.33342638798019,17.666713193990095,2.563201123595259,0.4041049219792711,0.23379804389562198,
TSS_469591,80.00000000000001,50.15436226150168,1698.0,18.362475732796103,0.3333333333333333,1.8676918193577852,186.41888316369668,187.5950392046048,23.853559935014967,29.886264248053237,50.15436226150168,81.78949666455621,1679.6375242672036,35191.898734177215,51.90323241650299,25.95161620825149,2.3302360395462083,0.4802995903417763,0.28586870580731205,
TSS_472669,80.0,53.075710302408254,1690.0,6.0,0.33333333333333337,1.8213114549343217,184.1521110386737,185.31396553628872,20.77563362980128,37.95152102012195,53.075710302408254,77.3338847389967,1684.0,34341.265822784815,39.38236371887475,19.69118185943737,2.301901387983421,0.4386203809296119,0.23120685964985865,
TSS_474841,80.00000000000003,48.834777969689476,1762.0,14.201626123751158,0.3333333333333332,1.8877132900796485,193.2873508535931,194.50684150539556,24.426424084474387,31.455409483699107,48.834777969689476,78.0,1747.7983738762491,37832.91139240506,46.544590516300886,23.272295258150443,2.4160918856699127,0.4837133194595367,0.24777661980436766,
TSS_476358,80.00000000000003,56.15587130889392,1858.0,8.932566534843536,0.3333333333333332,1.8953124901110003,202.741214359587,204.02035142962663,24.29626390555184,31.133595706758395,56.15587130889392,74.175519023605,1849.0674334651565,41624.30379746835,43.041923316846606,21.520961658423303,2.5342651794948363,0.3528260709065629,0.22329826384516,
TSS_477382,79.99999999999997,54.972451490645525,1714.0,13.739434580249865,0.3333333333333335,1.816677988053504,185.8816827984941,187.05444952902772,32.546876884833225,40.7603926631192,54.972451490645525,75.52506859050658,1700.26056541975,34989.367088607585,34.76467592738738,17.38233796369369,2.3235210349811783,0.40392708091338414,0.24231013085927094,
TSS_479753,80.0,52.57529802101296,1934.0,10.0,0.33333333333333337,1.8890364935055837,210.88385428951167,212.2143649917714,24.58584333370512,33.87428339309593,52.57529802101296,69.23253946739312,1924.0,45034.93670886076,35.35825607429719,17.679128037148594,2.6360481786188963,0.3901394263403928,0.20502787352576696,
TSS_479789,79.99999999999997,50.763663545305526,1934.0,2.0,0.3333333333333335,1.899333498078016,211.22499852053497,212.55766157367958,25.40880255416719,29.729490168751568,50.763663545305526,73.5825969319504,1932.0,45180.75949367089,43.853106763198845,21.926553381599422,2.640312481506688,0.4152397205748181,0.2458643593371581,
TSS_483374,80.00000000000001,50.124611797498105,1740.0,9.875388202501897,0.3333333333333333,1.8666767644400464,190.9135930205076,192.11810713362652,22.320786643838588,28.68669601686573,50.124611797498105,80.44946412317275,1730.124611797498,36909.367088607585,51.762768106307014,25.881384053153507,2.3864199127563444,0.4694593150204776,0.2917293988385434,
TSS_483782,80.00000000000001,58.356011058928146,1602.0,21.296166125679527,0.3333333333333333,1.788982246124014,173.2858909432617,174.37918816711698,34.622395752855724,40.78489281612979,58.356011058928146,76.13381871178501,1580.7038338743205,30408.101265822785,35.34892589565522,17.67446294782761,2.1660736367907707,0.3747100613313982,0.23237140944353865,
TSS_483754,79.99999999999997,56.76393202250022,1634.0,10.0,0.3333333333333335,1.8156963722205663,177.83700402334722,178.95901517924167,26.636307139690977,37.46672497650096,56.76393202250022,74.15297247915548,1624.0,32026.329113924046,36.686247502654524,18.343123751327262,2.222962550291841,0.39197806055790096,0.20245078562520288,
TSS_491814,79.99999999999999,50.72364612759307,1672.0,13.331645147227206,0.3333333333333334,1.8326711230992256,182.50479445757037,183.6562556875332,27.747427948299862,33.85731766749598,50.72364612759307,86.63865740337647,1658.6683548527728,33729.620253164554,52.781339735880486,26.39066986794025,2.2813099307196296,0.4812424894275295,0.3148634163268062,
TSS_490783,79.99999999999997,45.907344929541395,1872.0,16.0,0.3333333333333335,1.8819996075704843,204.82187383187372,206.11413822123782,29.31626558199387,35.3311944946664,45.907344929541395,75.78118781198845,1856.0,42483.037974683546,40.44999331732205,20.224996658661023,2.5602734228984225,0.4993507934378617,0.280246689156068,
TSS_498872,80.0,53.5531550391182,1822.0,17.52786404500042,0.33333333333333337,1.8385661432634444,198.3935482821959,199.64525501023377,27.57412506892648,38.25260416584757,53.5531550391182,74.57676835827627,1804.472135955,39858.22784810127,36.324164192428704,18.162082096214352,2.479919353527449,0.3999148942575041,0.3023005938996113,
TSS_499663,80.0,53.996760689204216,1650.0,10.874313732234821,0.33333333333333337,1.8128587547885044,179.47701802737862,180.60937637742688,34.72245142255808,37.82532945421917,53.996760689204216,78.4548059171932,1639.1256862677649,32619.74683544304,40.62947646297403,20.314738231487016,2.243462725342233,0.4346501785564946,0.2495024828443086,
TSS_498825,80.0,51.32628904285841,1770.0,10.118933242096906,0.33333333333333337,1.8320656684682697,192.11454916273257,193.32664036137837,33.909247125038355,39.99925683258946,51.32628904285841,77.11701189459423,1759.8810667579032,37375.18987341772,37.11775506200478,18.55887753100239,2.4014318645341577,0.4477595957532592,0.2670959301992438,
TSS_504851,80.00000000000001,51.332089337093954,1762.0,8.720156282232539,0.3333333333333333,1.8705971226625824,193.0906522853968,194.30890192445796,29.35700015994501,34.582782400662644,51.332089337093954,68.82842712474618,1753.2798437177676,37755.949367088615,34.245644724083554,17.122822362041777,2.413633153567459,0.4454059840328302,0.19908380547288448,
TSS_501057,79.99999999999996,54.355857406808646,1814.0,4.266273686409562,0.33333333333333354,1.9077095146629552,198.6454127333425,199.8987085273091,19.54967110976164,30.702057077831235,54.355857406808646,77.31299786141369,1809.7337263135903,39959.49367088608,46.61094078358246,23.30547039179123,2.483067659166782,0.3872851968791571,0.2883516964492306,
TSS_503495,80.00000000000001,57.72989551838191,1762.0,12.375944556160023,0.3333333333333333,1.847540844014424,191.38965489283896,192.59717258068963,26.596916903413728,38.29294859874621,57.72989551838191,74.61984407811245,1749.62405544384,37093.67088607594,36.32689547936626,18.16344773968313,2.3923706861604868,0.3490800664344272,0.2526066810387089,
TSS_505051,79.99999999999999,52.58235455934558,1730.0,5.432260913062202,0.3333333333333334,1.863027953436779,188.902091041894,190.0939141648981,17.151222197719232,31.52514203983115,52.58235455934558,84.70828060824356,1724.5677390869378,36135.69620253165,53.183138568412396,26.591569284206198,2.3612761380236758,0.4354262881278614,0.2666848180692313,
TSS_507040,79.99999999999999,46.38981477514674,1854.0,11.138238438506736,0.3333333333333334,1.8798234462692736,202.65241177938148,203.93098857521832,21.81331484139559,31.49388238904509,46.38981477514674,71.59161419825712,1842.8617615614933,41587.84810126582,40.09773180921204,20.04886590460602,2.5331551472422693,0.4975541854608144,0.19699893429244336,
TSS_510322,80.0,46.977734841102645,2088.0,21.440314332022922,0.33333333333333337,1.9035791278571363,227.94736234490628,229.38553031738363,32.38641234421226,34.735110882721195,46.977734841102645,68.08155948031232,2066.559685667977,52617.72151898733,33.34644859759113,16.673224298795564,2.8493420293113285,0.4346038245741772,0.32218705111796136,
TSS_513212,80.00000000000003,48.62563819462165,1774.0,9.221373466690267,0.3333333333333332,1.8748697058984551,194.44793647657974,195.67474950779092,16.987806691180243,30.62113527442428,48.62563819462165,97.04625723410123,1764.7786265333095,38288.607594936715,66.42512195967697,33.21256097983849,2.4305992059572463,0.484052889023442,0.327957032071045,
TSS_515363,80.00000000000003,46.83553242725184,1730.0,3.0829365795319483,0.3333333333333332,1.904102848700948,192.55648521927276,193.77136468568284,19.424538483754525,31.97410905933949,46.83553242725184,69.97871376374779,1726.9170634204681,37547.3417721519,38.0046047044083,19.00230235220415,2.4069560652409083,0.5166972309706783,0.1791644138473814,
TSS_515858,80.00000000000003,56.0,1672.0,11.546128193902394,0.3333333333333332,1.8530221041980888,181.60947111866162,182.7552835648974,28.97513654284523,38.29602078890788,56.0,87.58504539617607,1660.4538718060974,33399.49367088608,49.2890246072682,24.6445123036341,2.2701183889832697,0.3964550943103407,0.2947193175795572,
TSS_516892,80.0,55.45888936938052,1744.0,11.672097501471347,0.33333333333333337,1.8327514590335692,190.67773860626733,191.88076466415612,22.176795414232014,29.5145341823652,55.45888936938052,78.11590477515789,1732.3279024985284,36818.22784810127,48.60137059279269,24.300685296396345,2.3834717325783408,0.3861139345893132,0.2795016673562822,
TSS_518189,79.99999999999997,49.400805057812455,1854.0,1.7152129408214578,0.3333333333333335,1.8677126593038,202.98768435548004,204.2683764566928,25.6956609272666,31.29939344767654,49.400805057812455,69.74849040147456,1852.2847870591784,41725.56962025316,38.44909695379802,19.22454847689901,2.5373460544435016,0.4522322874810623,0.23577333522745497,
TSS_518396,79.99999999999997,40.47214490309021,2006.0,6.8997836593040685,0.3333333333333335,1.931951816914655,220.6581065811995,222.05028510210042,18.890728845448336,25.797300845100228,40.47214490309021,67.6431315567722,1999.100216340696,49306.329113924054,41.84583071167198,20.92291535583599,2.7582263322649947,0.5374086052310614,0.19770310730103635,
TSS_518660,80.00000000000001,53.13847294648085,1744.0,13.72327849535064,0.3333333333333333,1.8413567351660487,190.3365440476421,191.53741743711856,26.31463197020048,32.81966011250106,53.13847294648085,79.58695639106448,1730.2767215046495,36686.582278481015,46.767296278563435,23.383648139281718,2.379206800595526,0.4233794490898543,0.2552149811506442,
TSS_519600,79.99999999999999,49.98126845701231,1702.0,7.740178142059383,0.3333333333333334,1.8775325943163792,186.5368596283319,187.71376000763112,24.61978564714772,30.87583017066387,49.98126845701231,79.04442827306394,1694.2598218579403,35236.45569620253,48.16859810240006,24.08429905120003,2.331710745354149,0.4827796222601625,0.2698881188570686,
TSS_526082,80.00000000000003,45.578358093969214,1972.0,4.0,0.3333333333333332,1.9089820000897173,215.75449010391415,217.11573067451639,31.857864376269056,36.708239459277415,45.578358093969214,66.93162501910301,1968.0,47139.24050632912,30.22338555982559,15.111692779912795,2.6969311262989257,0.4786223715129025,0.20427642669247414,
TSS_527360,80.00000000000001,47.69583603892374,1686.0,9.916738879314767,0.3333333333333333,1.8444564835909156,184.94864151974733,186.1155214961185,27.584212028595964,34.98263317233514,47.69583603892374,71.0996001356791,1676.0832611206852,34638.98734177216,36.116966963343955,18.058483481671978,2.3118580189968405,0.523996776007037,0.20230474032603454,
TSS_528314,80.00000000000001,49.255329312602775,1752.0,21.47113933410313,0.3333333333333333,1.835220984809502,190.4835950941708,191.685396259706,27.39553407539848,37.90671832587961,49.255329312602775,72.97175493716112,1730.528860665897,36743.291139240515,35.065036611281506,17.532518305640753,2.3810449386771344,0.48420974003873296,0.2463682804410969,
TSS_528426,80.00000000000001,50.130181921400386,1722.0,5.887285422604244,0.3333333333333333,1.839667990740694,187.76048572583102,188.9451062201849,24.646038660608774,33.5,50.130181921400386,79.36484631376119,1716.1127145773955,35700.25316455696,45.864846313761184,22.932423156880603,2.3470060715728875,0.4772540606155395,0.23718514386537226,
TSS_532306,80.00000000000003,53.25937190465885,1804.0,18.284014491969785,0.3333333333333332,1.8160755649259317,196.52480759435943,197.7647240433677,30.57732892460403,37.028203257508345,53.25937190465885,70.16783651962561,1785.7159855080301,39110.88607594937,33.13963326211727,16.569816631058636,2.4565600949294923,0.4082023296092316,0.18264131138176973,
TSS_532396,80.00000000000003,51.08396237567187,1858.0,13.52786404500042,0.3333333333333332,1.8974110140941072,203.01231489739732,204.29316239789242,22.822458412419344,32.55373572000977,51.08396237567187,71.63613353005647,1844.472135955,41735.69620253165,39.0823978100467,19.54119890502335,2.5376539362174646,0.4273046830524891,0.2424444642489612,
TSS_534397,79.99999999999997,48.51705977302246,1826.0,10.741316182324047,0.3333333333333335,1.8630889081032969,199.4993734326,200.75805704467862,27.028951891671056,29.876414140017342,48.51705977302246,80.77412560827669,1815.258683817676,40303.79746835443,50.89771146825935,25.448855734129676,2.4937421679075014,0.4734291594797496,0.29400102957255114,
TSS_535480,79.99999999999997,55.71572875253809,1810.0,5.782046026135073,0.3333333333333335,1.8684484005873456,197.63096923306327,198.87786468908783,25.109288352006224,33.186867263629864,55.71572875253809,82.60833931257275,1804.217953973865,39552.40506329114,49.42147204894289,24.710736024471444,2.470387115413292,0.3686305543362053,0.2808712141049303,
TSS_538945,79.99999999999997,49.944271909999145,1706.0,18.0,0.3333333333333335,1.8530289832794875,186.81541692269408,187.9940747786981,32.4743973542635,37.252464447266895,49.944271909999145,65.61935365372149,1688.0,35341.77215189873,28.36688920645459,14.183444603227295,2.3351927115336766,0.4826538716947249,0.1741508824039424,
TSS_541647,79.99999999999997,56.20003336474287,1618.0,15.028033271683135,0.3333333333333335,1.7955505113378536,174.7512517837855,175.85379427815968,37.244257327047634,46.45244247775568,56.20003336474287,73.67397043520411,1602.9719667283166,30924.55696202532,27.22152795744843,13.610763978724215,2.1843906472973202,0.4085801914261094,0.19431596013584934,
TSS_542067,79.99999999999997,51.62069230247076,1690.0,14.25988462982239,0.3333333333333335,1.8285173851693184,184.2878183711555,185.45052907494556,28.479853118657182,32.860957395793115,51.62069230247076,86.29752313660454,1675.7401153701776,34391.898734177215,53.43656574081143,26.718282870405716,2.3035977296394448,0.4619834552554089,0.3511885106005385,
TSS_541232,79.99999999999997,52.68629150101521,1612.0,11.750776405003785,0.3333333333333335,1.802406655973104,175.29974329701682,176.4057463399992,24.344587560146447,33.82689121972912,52.68629150101521,86.98738752400844,1600.2492235949962,31118.98734177215,53.1604963042793,26.58024815213965,2.191246791212712,0.4674343724401146,0.3223195683488184,
TSS_542160,79.99999999999999,54.0,1674.0,13.096383161199586,0.3333333333333334,1.805468627842752,181.75257907386074,182.89929441836063,35.92624887971452,37.690369930551455,54.0,79.20220580196948,1660.9036168388004,33452.15189873418,41.511835871418036,20.75591793570901,2.27190723842326,0.4291548455458355,0.2484727715601328,
TSS_545821,80.00000000000001,57.99982028177983,1670.0,15.729490168751578,0.3333333333333333,1.817771505217164,180.85353189805284,181.99457496435357,34.241291943945185,45.06638377900653,57.99982028177983,72.58075218046932,1654.2705098312485,33122.0253164557,27.51436840146279,13.757184200731395,2.2606691487256603,0.3649391773662738,0.1888736871941776,
TSS_547481,80.00000000000001,47.152609224018896,1674.0,1.7573593128807152,0.3333333333333333,1.9247476715328729,186.53149868051776,187.70836523646682,16.66450647546788,27.046638345238065,47.152609224018896,82.53188003375833,1672.242640687119,35234.43037974684,55.48524168852026,27.74262084426013,2.331643733506472,0.528287034763612,0.2647412544521676,
TSS_547681,80.00000000000001,51.55285066837462,1814.0,2.0,0.3333333333333333,1.9053581908168915,199.05778055629975,200.31367806581048,25.13077107587937,35.38059901870479,51.55285066837462,71.53962242469385,1812.0,40125.56962025316,36.159023405989046,18.079511702994523,2.4882222569537467,0.4287270146204557,0.1550780108016741,
TSS_549607,80.00000000000003,44.43768612268568,1698.0,12.0,0.3333333333333332,1.8556741673636787,186.9545399288287,188.134075541213,23.97400642554735,30.64970741140837,44.43768612268568,82.85946685133746,1686.0,35394.43037974684,52.209759439929094,26.104879719964547,2.3369317491103576,0.570657132330445,0.2445499464858007,
TSS_549644,80.00000000000001,49.28689865400914,1684.0,12.000000000000002,0.3333333333333333,1.860198309388444,185.58555978308223,186.75645821107312,22.255966838686973,26.173762078750737,49.28689865400914,82.81022684674295,1672.0,34877.9746835443,56.63646476799221,28.318232383996104,2.3198194972885284,0.4964788432120889,0.3179612193716215,
TSS_551710,80.0,45.6136805763319,1826.0,6.0,0.33333333333333337,1.858689154433362,199.7948948296728,201.05544294855716,21.525510302702227,28.838858989494085,45.6136805763319,87.27207793864214,1820.0,40423.291139240515,58.43321894914806,29.21660947457403,2.4974361853709093,0.5163242952676462,0.35709913145372185,
TSS_552614,79.99999999999996,42.2373584370965,1668.0,13.088311754568574,0.33333333333333354,1.858804293674558,183.64095403803586,184.7995835383548,25.19537190226685,31.19004279778911,42.2373584370965,77.73248739524536,1654.9116882454316,34150.88607594937,46.542444597456246,23.271222298728123,2.295511925475449,0.6168990206032477,0.23992673194705205,
TSS_555117,80.00000000000003,47.418724948471,1830.0,9.255309669291396,0.3333333333333332,1.901083698254372,201.23617964968426,202.50582113839766,24.94953637199593,30.1671835787419,47.418724948471,75.34491387120866,1820.7446903307086,41008.607594936715,45.177730292466755,22.588865146233378,2.5154522456210517,0.4857169586738399,0.2503354506671357,
TSS_556306,79.99999999999999,54.88255346648589,1674.0,12.119497405962445,0.3333333333333334,1.8249787222253475,181.8845787855584,183.032126944072,31.146081993373087,36.95160549456156,54.88255346648589,78.95560308841544,1661.8805025940376,33500.759493670885,42.00399759385389,21.001998796926944,2.273557234819481,0.4142865772550325,0.2732344952533207,
TSS_556405,80.00000000000003,53.349068690022676,1694.0,8.291863094211427,0.3333333333333332,1.8153601898682403,184.0,185.1608947969989,26.377394683993877,34.64919346864573,53.349068690022676,86.5065778087482,1685.7081369057885,34284.556962025315,51.85738434010247,25.928692170051235,2.2999999999999994,0.4345260539670221,0.3103142460506985,
TSS_557436,80.00000000000003,55.756925150157976,1650.0,14.85976095153842,0.3333333333333332,1.8080290749781565,178.91897607576453,180.04781362147506,29.657423535064225,40.00194932620909,55.756925150157976,75.45584412271572,1635.1402390484616,32417.21518987342,35.45389479650663,17.726947398253316,2.236487200947056,0.4064925149064592,0.2604948353840492,
TSS_558824,80.0,46.583592135001275,1690.0,10.396370567982826,0.33333333333333337,1.8318622897424583,184.47764092160332,185.64154925588883,33.54513674688005,37.635884800763975,46.583592135001275,77.03476926372288,1679.6036294320172,34462.784810126584,39.3988844629589,19.69944223147945,2.3059705115200413,0.5434220813653979,0.2277871961780104,
TSS_559861,80.0,45.27083650786335,1674.0,11.725046466237972,0.33333333333333337,1.8512656209038671,183.2866607257604,184.44305491486827,25.584486365273147,32.192906828422906,45.27083650786335,83.17985249857483,1662.2749535337618,34019.240506329115,50.98694567015193,25.493472835075966,2.2910832590720047,0.5684401148662899,0.2515633258978221,
TSS_562713,80.0,47.62205546402921,1950.0,9.757100146091883,0.33333333333333337,1.8961106677979669,212.77217863245187,214.11460317115046,26.33427190804639,34.65864452635997,47.62205546402921,77.513343429909,1940.242899853908,45845.06329113924,42.854698903549036,21.427349451774518,2.659652232905648,0.4565156696341578,0.29102399410749863,
TSS_561787,79.99999999999997,55.568477396626776,1698.0,10.0,0.3333333333333335,1.8247407327209888,184.3040965361324,185.46690994229755,28.356230482443944,47.301669991679134,55.568477396626776,80.04508323307047,1688.0,34397.974683544315,32.743413241391345,16.371706620695672,2.303801206701656,0.39768279266516665,0.21424526957141124,
TSS_563452,79.99999999999997,59.321742154976775,1704.0,8.949391238807847,0.3333333333333335,1.8887897205111264,186.1504767654384,187.32493937378553,23.331145983353053,28.026646285049715,59.321742154976775,87.74264578624799,1695.050608761192,35090.632911392415,59.71599950119829,29.857999750599145,2.32688095956798,0.33325068306560074,0.373312868316328,
TSS_563567,80.0,47.99781174962986,1830.0,6.772515300912508,0.33333333333333337,1.9139287980896509,201.2858663692014,202.55582134190482,20.092549675658603,30.384522637640977,47.99781174962986,71.30738281386954,1823.2274846990874,41028.86075949367,40.92286017622858,20.46143008811429,2.516073329615017,0.4769662494584385,0.25074511227292834,
TSS_564988,79.99999999999997,50.785934015424615,1630.0,16.0,0.3333333333333335,1.844276178379369,178.25262971412232,179.37726314013597,25.68413650090887,33.247036441874904,50.785934015424615,79.81637120812694,1614.0,32176.202531645566,46.569334766252034,23.284667383126017,2.22815787142653,0.4916740812984622,0.2679978145842561,
TSS_566484,79.99999999999997,58.686291501015255,1708.0,13.078635865838256,0.3333333333333335,1.843001484420557,186.606537934768,187.7838779291944,19.022572086222294,23.024206915179853,58.686291501015255,81.31370849898477,1694.9213641341614,35262.784810126584,58.289501583804906,29.144750791902453,2.3325817241846005,0.34265211821949165,0.30806670021694565,
TSS_568967,79.99999999999999,55.045242301974675,1650.0,8.259610803340328,0.3333333333333334,1.825616207899488,180.5325455423481,181.6715634380497,27.389619417321605,31.772362807382603,55.045242301974675,81.24610688839608,1641.7403891966596,33004.556962025315,49.4737440810135,24.73687204050675,2.256656819279352,0.4146857447180613,0.2900942657111097,
TSS_569806,80.0,40.13577288654686,2104.0,8.0,0.33333333333333337,1.975932430791876,232.11635013501308,233.5808211305029,18.227681742917373,25.367843098199664,40.13577288654686,70.49886078508798,2096.0,54560.0,45.13101768688832,22.56550884344416,2.901454376687664,0.5152273041980756,0.2163560758858385,
TSS_570512,80.00000000000001,49.09016994374946,1654.0,7.210630933925263,0.3333333333333333,1.827978286672652,180.7373785358192,181.87768876606629,32.842994011441895,35.29322779892984,49.09016994374946,82.75024999211972,1646.7893690660744,33079.49367088608,47.45702219318988,23.72851109659494,2.25921723169774,0.5130620512478784,0.25831534794683914,
TSS_569353,80.00000000000004,57.55519734696473,1768.0,16.44447872493112,0.33333333333333315,1.86346130715266,192.16659439142902,193.37901395439653,25.78064868864651,29.590626009877447,57.55519734696473,80.76864244187111,1751.555521275069,37395.443037974685,51.178016431993655,25.589008215996827,2.4020824298928614,0.3503960101512274,0.3798945372533506,
TSS_570995,80.00000000000001,55.72873447425138,1774.0,6.0,0.3333333333333333,1.825387917308969,192.7225985711069,193.93852608167927,28.892097099386344,37.66270248363111,55.72873447425138,78.89603550596945,1768.0,37612.15189873418,41.233333022338364,20.616666511169182,2.409032482138836,0.3778165981421247,0.2428299261384547,
TSS_573802,79.99999999999997,61.90565562060086,1614.0,4.044539142776596,0.3333333333333335,1.8120673051168081,175.2141546793523,176.31961772569923,30.084371815500425,38.58030999319939,61.90565562060086,83.10082827685004,1609.9554608572234,31088.607594936708,44.520518283650645,22.260259141825326,2.1901769334919052,0.30980963403063555,0.335307733064418,
TSS_573837,80.00000000000001,58.56833187206706,1626.0,8.7967448391559,0.3333333333333333,1.8187764985277224,176.07952748687168,177.19045035272788,32.99725741519349,39.183648985448855,58.56833187206706,84.22749989099566,1617.203255160844,31396.45569620253,45.04385090554681,22.52192545277341,2.200994093585896,0.36514752908223597,0.3310198321185896,
TSS_575357,79.99999999999997,61.3903399849864,1758.0,4.930965863277941,0.3333333333333335,1.8501161472820005,191.46801299433804,192.6760250599731,22.350669512733088,37.0241438836468,61.3903399849864,79.88855606169176,1753.0690341367222,37124.050632911385,42.864412178044965,21.432206089022483,2.3933501624292264,0.2915838482467129,0.2469553109552368,
TSS_577169,80.0,35.663726058611324,1896.0,6.506574412132625,0.33333333333333337,1.933795631658576,211.60340261914504,212.9384531035355,20.69814605170292,22.595136018239145,35.663726058611324,72.00000000000001,1889.4934255878675,45342.78481012657,49.40486398176086,24.70243199088043,2.645042532739313,0.6285760067079937,0.2478367012931853,
TSS_578426,79.99999999999999,48.57000270413206,1734.0,2.593811497958207,0.3333333333333334,1.8491320708365488,189.64704057801688,190.84356374471952,24.471689182170824,35.56907863575056,48.57000270413206,76.71128327214217,1731.4061885020417,36421.265822784815,41.14220463639161,20.571102318195805,2.3705880072252117,0.4971867296226792,0.22938930935166185,
TSS_579349,80.0,50.11968315665244,1818.0,19.112500429782774,0.33333333333333337,1.8698686988423352,198.46914117816902,199.7213248377266,28.911917585038147,33.95984974047355,50.11968315665244,73.63109324835135,1798.8874995702172,39888.607594936715,39.6712435078778,19.8356217539389,2.480864264727113,0.4516619057144532,0.24786856702200916,
TSS_586218,80.00000000000004,51.52488194746847,1766.0,12.979856191803975,0.33333333333333315,1.8577075102551712,193.17349714699483,194.39226947175587,27.461194174033874,33.21269937963629,51.52488194746847,73.2073936202099,1753.020143808196,37788.35443037975,39.994694240573615,19.997347120286808,2.414668714337433,0.4422208813282008,0.22733314634990784,
TSS_583574,80.00000000000003,51.55623527030299,1782.0,6.213125200237923,0.3333333333333332,1.8630128352925728,194.3759244351008,195.60228312715824,28.555670284816635,35.974537661411524,51.55623527030299,74.19025630815095,1775.786874799762,38260.25316455696,38.21571864673943,19.107859323369716,2.4296990554387587,0.4390013549110192,0.203100601627972,
TSS_587754,80.0,52.40555300938571,1992.0,13.736248978059278,0.33333333333333337,1.9143530843494196,217.01152043151995,218.3806918715079,25.196463157151666,28.917818765983792,52.40555300938571,79.0617140238093,1978.2637510219406,47690.12658227848,50.143895257825505,25.071947628912763,2.7126440053939995,0.3814697985030059,0.3439525509078318,
TSS_586346,80.0,45.96669478875678,1854.0,10.644533373211187,0.33333333333333337,1.9571333046592934,204.35752983435677,205.6468645795321,19.59589166088065,27.626711634221447,45.96669478875678,79.34584796495886,1843.3554666267887,42290.632911392415,51.719136330737406,25.85956816536871,2.5544691229294587,0.4996141601265555,0.2332643486956244,
TSS_587101,80.00000000000003,54.53116588869321,1626.0,10.0,0.3333333333333332,1.8032359093624235,176.448292709224,177.5615421926234,30.63316293735245,40.243315984263255,54.53116588869321,83.5875838106154,1616.0,31528.101265822785,43.34426782635214,21.67213391317607,2.2056036588653,0.4330248888258368,0.3033385994893424,
TSS_591041,79.99999999999997,58.20252277729438,1672.0,14.111456180001689,0.3333333333333335,1.841941125118016,182.53218894211508,183.68382300965715,21.470952303262138,31.465630814605607,58.20252277729438,76.61068354501407,1657.8885438199984,33739.74683544304,45.145052730408466,22.572526365204233,2.2816523617764397,0.35825150647184834,0.3122584806584949,
TSS_591447,79.99999999999999,50.94590033201508,1806.0,7.092727628847082,0.3333333333333334,1.8950715260028863,197.4082065163452,198.6536965154198,24.156397028806268,31.863320280493035,50.94590033201508,79.14786625141964,1798.9072723711527,39463.291139240515,47.28454597092661,23.642272985463304,2.467602581454316,0.4415333108086252,0.2669410615219649,
TSS_592714,80.00000000000001,52.763362987863495,1722.0,9.11145618000168,0.3333333333333333,1.86840818947352,187.8297101099824,189.01476735557202,25.347209788154824,36.4324711476641,52.763362987863495,82.1195935895362,1712.8885438199984,35726.58227848101,45.68712244187209,22.84356122093605,2.3478713763747785,0.43502122741160026,0.2607449334629016,
TSS_594779,79.99999999999999,51.04508497187474,1714.0,4.290298779847594,0.3333333333333334,1.8811206355318224,187.1256262514571,188.30624128352488,26.849834760266827,32.98122517498589,51.04508497187474,88.22532303970269,1709.7097012201525,35459.240506329115,55.244097864716785,27.6220489323584,2.339070328143214,0.4642055010020272,0.289526856466762,
TSS_595449,79.99999999999993,51.048899342227706,1798.0,8.113503557746421,0.33333333333333365,1.8950526941358892,197.30179928221642,198.5466179356145,23.39123270135796,28.931116292502733,51.048899342227706,81.24604040373595,1789.8864964422535,39420.75949367089,52.31492411123322,26.15746205561661,2.466272491027707,0.4402053214379636,0.26402806144893204,
